"Time","Motor"
2024-08-19 16:49:39,108 °C
2024-08-19 16:49:42,109 °C
2024-08-19 16:49:47,108 °C
2024-08-19 16:49:48,109 °C
2024-08-19 16:49:53,108 °C
2024-08-19 16:49:54,109 °C
2024-08-19 16:49:55,108 °C
2024-08-19 16:49:56,109 °C
2024-08-19 16:49:59,108 °C
2024-08-19 16:50:03,109 °C
2024-08-19 16:50:10,108 °C
2024-08-19 16:50:15,109 °C
2024-08-19 16:50:18,108 °C
2024-08-19 16:50:19,109 °C
2024-08-19 16:50:20,108 °C
2024-08-19 16:50:22,109 °C
2024-08-19 16:50:23,108 °C
2024-08-19 16:50:32,109 °C
2024-08-19 16:50:33,108 °C
2024-08-19 16:50:34,109 °C
2024-08-19 16:50:35,108 °C
2024-08-19 16:50:48,109 °C
2024-08-19 16:50:49,108 °C
2024-08-19 16:50:59,109 °C
2024-08-19 16:51:01,108 °C
2024-08-19 16:51:02,109 °C
2024-08-19 16:51:03,108 °C
2024-08-19 16:51:13,109 °C
2024-08-19 16:51:16,108 °C
2024-08-19 16:51:23,109 °C
2024-08-19 16:51:26,108 °C
2024-08-19 16:51:30,109 °C
2024-08-19 16:51:32,108 °C
2024-08-19 16:51:34,109 °C
2024-08-19 16:51:36,108 °C
2024-08-19 16:51:45,109 °C
2024-08-19 16:51:46,108 °C
2024-08-19 16:51:47,109 °C
2024-08-19 16:51:49,108 °C
2024-08-19 16:51:53,109 °C
2024-08-19 16:51:54,108 °C
2024-08-19 16:51:57,109 °C
2024-08-19 16:51:58,108 °C
2024-08-19 16:52:02,109 °C
2024-08-19 16:52:03,108 °C
2024-08-19 16:52:06,109 °C
2024-08-19 16:52:07,108 °C
2024-08-19 16:52:32,109 °C
2024-08-19 16:52:33,108 °C
2024-08-19 16:52:35,109 °C
2024-08-19 16:52:36,108 °C
2024-08-19 16:52:41,109 °C
2024-08-19 16:52:44,108 °C
2024-08-19 16:52:45,109 °C
2024-08-19 16:52:47,108 °C
2024-08-19 16:52:49,109 °C
2024-08-19 16:52:52,108 °C
2024-08-19 16:58:57,108 °C
2024-08-19 16:59:00,108 °C
2024-08-19 16:59:08,108 °C
2024-08-19 16:59:09,108 °C
2024-08-19 16:59:10,108 °C
2024-08-19 16:59:12,108 °C
2024-08-19 16:59:15,108 °C
2024-08-19 17:03:34,108 °C
2024-08-19 17:03:35,108 °C
2024-08-19 17:03:36,108 °C
2024-08-19 17:03:37,108 °C
2024-08-19 17:03:38,108 °C
2024-08-19 17:03:40,108 °C
2024-08-19 17:03:41,108 °C
2024-08-19 17:03:44,108 °C
2024-08-19 17:03:45,108 °C
2024-08-19 17:05:31,107 °C
2024-08-19 17:05:34,108 °C
2024-08-19 17:05:44,107 °C
2024-08-19 17:05:45,108 °C
2024-08-19 17:05:48,107 °C
2024-08-19 17:05:49,108 °C
2024-08-19 17:05:50,107 °C
2024-08-19 17:05:52,108 °C
2024-08-19 17:05:54,107 °C
2024-08-19 17:05:58,108 °C
2024-08-19 17:06:01,107 °C
2024-08-19 17:06:06,108 °C
2024-08-19 17:06:07,107 °C
2024-08-19 17:06:08,108 °C
2024-08-19 17:06:09,107 °C
2024-08-19 17:06:22,108 °C
2024-08-19 17:06:23,107 °C
2024-08-19 17:06:32,108 °C
2024-08-19 17:06:33,107 °C
2024-08-19 17:10:12,107 °C
2024-08-19 17:10:13,107 °C
2024-08-19 17:10:29,107 °C
2024-08-19 17:10:33,107 °C
2024-08-19 17:10:43,107 °C
2024-08-19 17:10:44,107 °C
2024-08-19 17:10:45,107 °C
2024-08-19 17:10:46,107 °C
2024-08-19 17:10:57,107 °C
2024-08-19 17:10:59,107 °C
2024-08-19 17:11:01,107 °C
2024-08-19 17:11:02,107 °C
2024-08-19 17:11:03,107 °C
2024-08-19 17:11:04,107 °C
2024-08-19 17:11:11,107 °C
2024-08-19 17:11:17,107 °C
2024-08-19 17:11:18,107 °C
2024-08-19 17:11:19,107 °C
2024-08-19 17:11:21,107 °C
2024-08-19 17:11:22,107 °C
2024-08-19 17:11:23,107 °C
2024-08-19 17:11:26,107 °C
2024-08-19 17:11:27,107 °C
2024-08-19 17:11:30,107 °C
2024-08-19 17:11:32,107 °C
2024-08-19 17:11:33,107 °C
2024-08-19 17:11:34,107 °C
2024-08-19 17:11:42,107 °C
2024-08-19 17:11:47,107 °C
2024-08-19 17:11:48,107 °C
2024-08-19 17:11:52,107 °C
2024-08-19 17:12:01,107 °C
2024-08-19 17:12:02,107 °C
2024-08-19 17:12:16,107 °C
2024-08-19 17:12:17,107 °C
2024-08-19 17:12:18,107 °C
2024-08-19 17:12:19,107 °C
2024-08-19 17:12:25,107 °C
2024-08-19 17:12:27,107 °C
2024-08-19 17:21:21,107 °C
2024-08-19 17:22:31,107 °C
2024-08-19 17:22:32,107 °C
2024-08-19 17:22:37,107 °C
2024-08-19 17:22:39,107 °C
2024-08-19 17:22:40,107 °C
2024-08-19 17:22:41,107 °C
2024-08-19 17:23:03,107 °C
2024-08-19 17:23:04,107 °C
2024-08-19 17:23:25,107 °C
2024-08-19 17:23:28,107 °C
2024-08-19 17:23:32,107 °C
2024-08-19 17:23:33,107 °C
2024-08-19 17:23:38,107 °C
2024-08-19 17:23:39,107 °C
2024-08-19 17:24:12,107 °C
2024-08-19 17:24:14,107 °C
2024-08-19 17:24:17,107 °C
2024-08-19 17:24:18,107 °C
2024-08-19 17:24:24,107 °C
2024-08-19 17:24:25,107 °C
2024-08-19 17:24:27,107 °C
2024-08-19 17:24:30,107 °C
2024-08-19 17:24:31,107 °C
2024-08-19 17:24:35,107 °C
2024-08-19 17:24:36,107 °C
2024-08-19 17:24:40,107 °C
2024-08-19 17:24:41,107 °C
2024-08-19 17:24:46,107 °C
2024-08-19 17:24:48,107 °C
2024-08-19 17:24:53,107 °C
2024-08-19 17:24:54,107 °C
2024-08-19 17:24:56,107 °C
2024-08-19 17:24:58,107 °C
2024-08-19 17:25:00,107 °C
2024-08-19 17:25:02,107 °C
2024-08-19 17:25:03,107 °C
2024-08-19 17:25:04,107 °C
2024-08-19 17:25:12,107 °C
2024-08-19 17:25:15,107 °C
2024-08-19 17:25:18,107 °C
2024-08-19 17:25:19,107 °C
2024-08-19 17:25:20,107 °C
2024-08-19 17:25:23,107 °C
2024-08-19 17:25:24,107 °C
2024-08-19 17:25:25,107 °C
2024-08-19 17:25:27,107 °C
2024-08-19 17:25:28,107 °C
2024-08-19 17:25:33,107 °C
2024-08-19 17:25:34,107 °C
2024-08-19 17:25:35,107 °C
2024-08-19 17:25:36,107 °C
2024-08-19 17:25:38,107 °C
2024-08-19 17:25:39,107 °C
2024-08-19 17:25:40,107 °C
2024-08-19 17:25:41,107 °C
2024-08-19 17:25:43,107 °C
2024-08-19 17:25:44,107 °C
2024-08-19 17:25:50,107 °C
2024-08-19 17:25:54,107 °C
2024-08-19 17:25:55,107 °C
2024-08-19 17:26:03,107 °C
2024-08-19 17:26:04,107 °C
2024-08-19 17:26:16,107 °C
2024-08-19 17:26:17,107 °C
2024-08-19 17:27:32,107 °C
2024-08-19 17:27:34,107 °C
2024-08-19 17:30:39,107 °C
2024-08-19 17:37:18,106 °C
2024-08-19 17:37:21,107 °C
2024-08-19 17:37:22,106 °C
2024-08-19 17:37:26,107 °C
2024-08-19 17:37:27,106 °C
2024-08-19 17:37:31,107 °C
2024-08-19 17:37:34,106 °C
2024-08-19 17:37:37,107 °C
2024-08-19 17:37:40,106 °C
2024-08-19 17:41:07,106 °C
2024-08-19 17:41:08,106 °C
2024-08-19 17:41:17,106 °C
2024-08-19 17:48:09,105 °C
2024-08-19 17:48:10,106 °C
2024-08-19 17:48:29,105 °C
2024-08-19 17:48:33,106 °C
2024-08-19 17:48:36,105 °C
2024-08-19 17:48:44,106 °C
2024-08-19 17:48:45,105 °C
2024-08-19 17:48:46,106 °C
2024-08-19 17:48:49,105 °C
2024-08-19 17:48:52,106 °C
2024-08-19 17:48:53,105 °C
2024-08-19 17:48:57,106 °C
2024-08-19 17:48:58,105 °C
2024-08-19 17:49:01,106 °C
2024-08-19 17:49:02,105 °C
2024-08-19 17:49:45,106 °C
2024-08-19 17:49:46,105 °C
2024-08-19 17:53:41,105 °C
2024-08-19 18:07:23,105 °C
2024-08-19 18:07:24,105 °C
2024-08-19 18:07:25,105 °C
2024-08-19 18:07:28,105 °C
2024-08-19 18:07:30,105 °C
2024-08-19 18:07:33,105 °C
2024-08-19 18:07:35,105 °C
2024-08-19 18:07:47,105 °C
2024-08-19 18:07:49,105 °C
2024-08-19 18:08:43,104 °C
2024-08-19 18:08:44,105 °C
2024-08-19 18:08:48,104 °C
2024-08-19 18:08:49,105 °C
2024-08-19 18:08:56,104 °C
2024-08-19 18:08:59,105 °C
2024-08-19 18:09:00,104 °C
2024-08-19 18:09:01,105 °C
2024-08-19 18:09:04,104 °C
2024-08-19 18:09:10,105 °C
2024-08-19 18:09:14,104 °C
2024-08-19 18:12:40,105 °C
2024-08-19 18:12:42,104 °C
2024-08-19 18:12:54,105 °C
2024-08-19 18:12:58,104 °C
2024-08-19 18:13:01,105 °C
2024-08-19 18:13:06,104 °C
2024-08-19 18:13:09,105 °C
2024-08-19 18:13:11,104 °C
2024-08-19 18:13:13,105 °C
2024-08-19 18:13:16,104 °C
2024-08-19 18:13:18,105 °C
2024-08-19 18:13:22,104 °C
2024-08-19 18:13:23,105 °C
2024-08-19 18:13:27,104 °C
2024-08-19 18:13:30,105 °C
2024-08-19 18:13:32,104 °C
2024-08-19 18:13:36,105 °C
2024-08-19 18:13:37,104 °C
2024-08-19 18:13:43,105 °C
2024-08-19 18:13:52,104 °C
2024-08-19 18:13:53,105 °C
2024-08-19 18:13:55,104 °C
2024-08-19 18:13:56,105 °C
2024-08-19 18:13:57,104 °C
2024-08-19 18:14:01,105 °C
2024-08-19 18:14:03,104 °C
2024-08-19 18:14:10,105 °C
2024-08-19 18:14:12,104 °C
2024-08-19 18:14:16,105 °C
2024-08-19 18:14:17,104 °C
2024-08-19 18:14:18,105 °C
2024-08-19 18:14:20,104 °C
2024-08-19 18:14:22,105 °C
2024-08-19 18:14:24,104 °C
2024-08-19 18:14:26,105 °C
2024-08-19 18:14:27,104 °C
2024-08-19 18:14:30,105 °C
2024-08-19 18:14:32,104 °C
2024-08-19 18:14:33,105 °C
2024-08-19 18:14:35,104 °C
2024-08-19 18:14:36,105 °C
2024-08-19 18:14:37,104 °C
2024-08-19 18:14:38,105 °C
2024-08-19 18:14:40,104 °C
2024-08-19 18:14:45,105 °C
2024-08-19 18:14:47,104 °C
2024-08-19 18:14:58,105 °C
2024-08-19 18:15:00,104 °C
2024-08-19 18:15:02,105 °C
2024-08-19 18:15:03,104 °C
2024-08-19 18:15:10,105 °C
2024-08-19 18:15:11,104 °C
2024-08-19 18:15:12,105 °C
2024-08-19 18:15:17,104 °C
2024-08-19 18:15:21,105 °C
2024-08-19 18:15:22,104 °C
2024-08-19 18:15:25,105 °C
2024-08-19 18:15:27,104 °C
2024-08-19 18:15:28,105 °C
2024-08-19 18:15:30,104 °C
2024-08-19 18:15:31,105 °C
2024-08-19 18:15:37,104 °C
2024-08-19 18:15:41,105 °C
2024-08-19 18:15:49,104 °C
2024-08-19 18:15:51,105 °C
2024-08-19 18:15:56,104 °C
2024-08-19 18:15:57,105 °C
2024-08-19 18:15:59,104 °C
2024-08-19 18:16:00,105 °C
2024-08-19 18:16:03,104 °C
2024-08-19 18:16:04,105 °C
2024-08-19 18:16:06,104 °C
2024-08-19 18:16:07,105 °C
2024-08-19 18:16:11,104 °C
2024-08-19 18:16:13,105 °C
2024-08-19 18:16:14,104 °C
2024-08-19 18:16:15,105 °C
2024-08-19 18:16:21,104 °C
2024-08-19 18:16:23,105 °C
2024-08-19 18:16:24,104 °C
2024-08-19 18:16:25,105 °C
2024-08-19 18:16:29,104 °C
2024-08-19 18:16:30,105 °C
2024-08-19 18:16:31,104 °C
2024-08-19 18:16:33,105 °C
2024-08-19 18:16:36,104 °C
2024-08-19 18:16:38,105 °C
2024-08-19 18:17:02,104 °C
2024-08-19 18:17:04,105 °C
2024-08-19 18:17:05,104 °C
2024-08-19 18:17:06,105 °C
2024-08-19 18:17:12,104 °C
2024-08-19 18:17:13,105 °C
2024-08-19 18:17:28,104 °C
2024-08-19 18:17:29,105 °C
2024-08-19 18:17:42,104 °C
2024-08-19 18:17:43,105 °C
2024-08-19 18:17:49,104 °C
2024-08-19 18:17:53,105 °C
2024-08-19 18:17:54,104 °C
2024-08-19 18:17:56,105 °C
2024-08-19 18:17:57,104 °C
2024-08-19 18:17:58,105 °C
2024-08-19 18:18:12,104 °C
2024-08-19 18:18:13,105 °C
2024-08-19 18:18:14,104 °C
2024-08-19 18:18:17,105 °C
2024-08-19 18:18:19,104 °C
2024-08-19 18:18:21,105 °C
2024-08-19 18:18:22,104 °C
2024-08-19 18:18:24,105 °C
2024-08-19 18:18:27,104 °C
2024-08-19 18:18:32,105 °C
2024-08-19 18:18:34,104 °C
2024-08-19 18:18:37,105 °C
2024-08-19 18:18:38,104 °C
2024-08-19 18:18:42,105 °C
2024-08-19 18:18:43,104 °C
2024-08-19 18:18:45,105 °C
2024-08-19 18:18:48,104 °C
2024-08-19 18:18:52,105 °C
2024-08-19 18:18:53,104 °C
2024-08-19 18:18:55,105 °C
2024-08-19 18:18:56,104 °C
2024-08-19 18:18:57,105 °C
2024-08-19 18:18:58,104 °C
2024-08-19 18:19:01,105 °C
2024-08-19 18:19:03,104 °C
2024-08-19 18:19:08,105 °C
2024-08-19 18:19:10,104 °C
2024-08-19 18:19:13,105 °C
2024-08-19 18:19:16,104 °C
2024-08-19 18:19:27,105 °C
2024-08-19 18:19:28,104 °C
2024-08-19 18:19:29,105 °C
2024-08-19 18:19:32,104 °C
2024-08-19 18:19:37,105 °C
2024-08-19 18:19:38,104 °C
2024-08-19 18:19:42,105 °C
2024-08-19 18:19:43,104 °C
2024-08-19 18:19:45,105 °C
2024-08-19 18:19:46,104 °C
2024-08-19 18:19:47,105 °C
2024-08-19 18:19:48,104 °C
2024-08-19 18:19:50,105 °C
2024-08-19 18:19:51,104 °C
2024-08-19 18:19:52,105 °C
2024-08-19 18:19:53,104 °C
2024-08-19 18:19:56,105 °C
2024-08-19 18:19:57,104 °C
2024-08-19 18:20:00,105 °C
2024-08-19 18:20:02,104 °C
2024-08-19 18:20:04,105 °C
2024-08-19 18:20:05,104 °C
2024-08-19 18:20:10,105 °C
2024-08-19 18:20:11,104 °C
2024-08-19 18:20:12,105 °C
2024-08-19 18:20:15,104 °C
2024-08-19 18:20:19,105 °C
2024-08-19 18:20:20,104 °C
2024-08-19 18:20:21,105 °C
2024-08-19 18:20:22,104 °C
2024-08-19 18:21:23,105 °C
2024-08-19 18:21:26,104 °C
2024-08-19 18:21:45,105 °C
2024-08-19 18:21:47,104 °C
2024-08-19 18:21:58,105 °C
2024-08-19 18:21:59,104 °C
2024-08-19 18:22:10,105 °C
2024-08-19 18:22:12,104 °C
2024-08-19 18:22:40,105 °C
2024-08-19 18:22:41,104 °C
2024-08-19 18:22:56,105 °C
2024-08-19 18:22:57,104 °C
2024-08-19 18:23:05,105 °C
2024-08-19 18:23:06,104 °C
2024-08-19 18:23:09,105 °C
2024-08-19 18:23:10,104 °C
2024-08-19 18:23:12,105 °C
2024-08-19 18:23:16,104 °C
2024-08-19 18:23:20,105 °C
2024-08-19 18:23:21,104 °C
2024-08-19 18:23:22,105 °C
2024-08-19 18:23:26,104 °C
2024-08-19 18:23:27,105 °C
2024-08-19 18:29:31,105 °C
2024-08-19 18:29:32,105 °C
2024-08-19 18:29:35,105 °C
2024-08-19 18:29:36,105 °C
2024-08-19 18:29:37,105 °C
2024-08-19 18:29:38,105 °C
2024-08-19 18:29:43,105 °C
2024-08-19 18:29:46,105 °C
2024-08-19 18:29:47,105 °C
2024-08-19 18:29:48,105 °C
2024-08-19 18:29:52,105 °C
2024-08-19 18:29:54,105 °C
2024-08-19 18:29:56,105 °C
2024-08-19 18:29:57,105 °C
2024-08-19 18:29:58,105 °C
2024-08-19 18:29:59,105 °C
2024-08-19 18:30:03,105 °C
2024-08-19 18:36:24,104 °C
2024-08-19 18:36:26,105 °C
2024-08-19 18:36:27,104 °C
2024-08-19 18:36:31,105 °C
2024-08-19 18:36:34,104 °C
2024-08-19 18:36:38,105 °C
2024-08-19 18:36:40,104 °C
2024-08-19 18:42:45,103 °C
2024-08-19 18:42:48,104 °C
2024-08-19 18:42:50,103 °C
2024-08-19 18:42:51,104 °C
2024-08-19 18:42:54,103 °C
2024-08-19 18:43:12,103 °C
2024-08-19 18:43:13,103 °C
2024-08-19 18:43:16,103 °C
2024-08-19 18:43:21,103 °C
2024-08-19 18:43:22,103 °C
2024-08-19 18:43:26,103 °C
2024-08-19 18:43:29,103 °C
2024-08-19 18:43:30,103 °C
2024-08-19 18:43:31,103 °C
2024-08-19 18:43:32,103 °C
2024-08-19 18:43:34,103 °C
2024-08-19 18:43:36,103 °C
2024-08-19 18:43:37,103 °C
2024-08-19 18:43:41,103 °C
2024-08-19 18:43:43,103 °C
2024-08-19 18:43:50,103 °C
2024-08-19 18:43:51,103 °C
2024-08-19 18:43:54,103 °C
2024-08-19 18:43:57,103 °C
2024-08-19 18:44:01,103 °C
2024-08-19 18:44:02,103 °C
2024-08-19 18:44:06,103 °C
2024-08-19 18:44:08,103 °C
2024-08-19 18:44:10,103 °C
2024-08-19 18:44:11,103 °C
2024-08-19 18:44:13,103 °C
2024-08-19 18:44:15,103 °C
2024-08-19 18:44:16,103 °C
2024-08-19 18:44:18,103 °C
2024-08-19 18:46:39,103 °C
2024-08-19 18:46:40,103 °C
2024-08-19 18:47:00,103 °C
2024-08-19 18:47:01,103 °C
2024-08-19 18:47:25,103 °C
2024-08-19 18:47:26,103 °C
2024-08-19 18:47:29,103 °C
2024-08-19 18:47:30,103 °C
2024-08-19 18:47:31,103 °C
2024-08-19 18:47:32,103 °C
2024-08-19 18:47:36,103 °C
2024-08-19 18:47:37,103 °C
2024-08-19 18:47:39,103 °C
2024-08-19 18:47:40,103 °C
2024-08-19 18:47:42,103 °C
2024-08-19 18:47:45,103 °C
2024-08-19 18:47:46,103 °C
2024-08-19 18:47:49,103 °C
2024-08-19 18:47:50,103 °C
2024-08-19 18:47:55,103 °C
2024-08-19 18:47:56,103 °C
2024-08-19 18:48:08,103 °C
2024-08-19 18:48:10,103 °C
2024-08-19 18:48:11,103 °C
2024-08-19 18:48:13,103 °C
2024-08-19 18:48:27,103 °C
2024-08-19 18:48:29,103 °C
2024-08-19 18:48:35,103 °C
2024-08-19 18:48:36,103 °C
2024-08-19 18:48:50,103 °C
2024-08-19 18:48:52,103 °C
2024-08-19 18:53:40,103 °C
2024-08-19 18:53:48,102 °C
2024-08-19 18:53:59,102 °C
2024-08-19 18:54:06,102 °C
2024-08-19 18:54:07,102 °C
2024-08-19 18:54:08,102 °C
2024-08-19 18:54:10,102 °C
2024-08-19 18:54:18,102 °C
2024-08-19 18:55:00,101 °C
2024-08-19 18:55:11,101 °C
2024-08-19 18:56:16,101 °C
2024-08-19 18:56:18,100 °C
2024-08-19 18:56:19,100 °C
2024-08-19 18:56:20,100 °C
2024-08-19 18:57:09,100 °C
2024-08-19 18:57:35,99 °C
2024-08-19 18:57:53,99 °C
2024-08-19 18:58:30,99 °C
2024-08-19 18:58:50,98 °C
2024-08-19 18:59:16,98 °C
2024-08-19 19:00:09,97 °C
2024-08-19 19:00:33,97 °C
2024-08-19 19:01:32,96 °C
2024-08-19 19:02:08,96 °C
2024-08-19 19:03:00,95 °C
2024-08-19 19:03:03,96 °C
2024-08-19 19:03:04,95 °C
2024-08-19 19:03:58,95 °C
2024-08-19 19:04:03,95 °C
2024-08-19 19:04:04,95 °C
2024-08-19 19:04:39,94 °C
2024-08-19 19:04:40,95 °C
2024-08-19 19:04:41,94 °C
2024-08-19 19:06:11,94 °C
2024-08-19 19:06:33,93 °C
2024-08-19 19:06:34,94 °C
2024-08-19 19:06:35,93 °C
2024-08-19 19:06:36,94 °C
2024-08-19 19:06:38,93 °C
2024-08-19 19:08:48,92 °C
2024-08-19 19:09:09,92 °C
2024-08-19 19:11:32,91 °C
2024-08-19 19:12:40,91 °C
2024-08-19 19:15:24,90 °C
2024-08-19 19:21:11,89 °C
2024-08-19 19:21:12,90 °C
2024-08-19 19:21:17,89 °C
2024-08-19 19:21:18,90 °C
2024-08-19 19:21:19,89 °C
2024-08-19 19:26:46,89 °C
2024-08-19 19:34:48,88 °C
2024-08-19 19:34:49,89 °C
2024-08-19 19:34:53,88 °C
2024-08-19 19:34:54,89 °C
2024-08-19 19:34:59,88 °C
2024-08-19 19:35:00,89 °C
2024-08-19 19:35:03,88 °C
2024-08-19 19:35:05,89 °C
2024-08-19 19:35:06,88 °C
2024-08-19 19:35:09,89 °C
2024-08-19 19:35:10,88 °C
2024-08-19 19:35:19,89 °C
2024-08-19 19:35:20,88 °C
2024-08-19 19:35:30,89 °C
2024-08-19 19:35:31,88 °C
2024-08-19 19:35:46,89 °C
2024-08-19 19:35:47,88 °C
2024-08-19 19:41:16,88 °C
2024-08-19 19:57:56,88 °C
2024-08-19 19:57:57,88 °C
2024-08-19 19:57:59,88 °C
2024-08-19 19:58:00,88 °C
2024-08-19 19:58:01,88 °C
2024-08-19 19:58:02,88 °C
2024-08-19 19:58:04,88 °C
2024-08-19 19:58:05,88 °C
2024-08-19 19:58:06,88 °C
2024-08-19 19:58:07,88 °C
2024-08-19 19:58:09,88 °C
2024-08-19 19:58:11,88 °C
2024-08-19 19:58:18,88 °C
2024-08-19 19:58:23,88 °C
2024-08-19 19:58:25,89 °C
2024-08-19 19:58:35,90 °C
2024-08-19 19:58:36,90 °C
2024-08-19 19:58:42,91 °C
2024-08-19 19:58:44,91 °C
2024-08-19 19:58:45,91 °C
2024-08-19 19:58:51,90 °C
2024-08-19 19:58:54,90 °C
2024-08-19 19:59:08,90 °C
2024-08-19 19:59:10,90 °C
2024-08-19 19:59:11,90 °C
2024-08-19 19:59:12,89 °C
2024-08-19 19:59:14,89 °C
2024-08-19 19:59:15,89 °C
2024-08-19 19:59:16,89 °C
2024-08-19 19:59:17,89 °C
2024-08-19 19:59:19,89 °C
2024-08-19 19:59:22,89 °C
2024-08-19 19:59:37,90 °C
2024-08-19 19:59:39,90 °C
2024-08-19 19:59:49,91 °C
2024-08-19 19:59:58,92 °C
2024-08-19 20:00:09,93 °C
2024-08-19 20:00:13,93 °C
2024-08-19 20:00:20,93 °C
2024-08-19 20:00:21,93 °C
2024-08-19 20:00:24,93 °C
2024-08-19 20:00:28,93 °C
2024-08-19 20:00:29,93 °C
2024-08-19 20:00:30,94 °C
2024-08-19 20:00:52,94 °C
2024-08-19 20:01:09,95 °C
2024-08-19 20:01:11,95 °C
2024-08-19 20:01:13,95 °C
2024-08-19 20:01:15,95 °C
2024-08-19 20:01:17,95 °C
2024-08-19 20:01:19,95 °C
2024-08-19 20:01:29,95 °C
2024-08-19 20:02:05,95 °C
2024-08-19 20:02:15,96 °C
2024-08-19 20:02:49,96 °C
2024-08-19 20:03:37,96 °C
2024-08-19 20:03:40,96 °C
2024-08-19 20:03:41,96 °C
2024-08-19 20:04:00,97 °C
2024-08-19 20:04:08,97 °C
2024-08-19 20:06:29,98 °C
2024-08-19 20:09:28,98 °C
2024-08-19 20:09:35,98 °C
2024-08-19 20:10:00,97 °C
2024-08-19 20:10:30,97 °C
2024-08-19 20:10:36,97 °C
2024-08-19 20:10:37,97 °C
2024-08-19 20:10:38,97 °C
2024-08-19 20:10:40,97 °C
2024-08-19 20:11:07,96 °C
2024-08-19 20:11:56,96 °C
2024-08-19 20:12:29,96 °C
2024-08-19 20:12:36,95 °C
2024-08-19 20:13:12,95 °C
2024-08-19 20:13:52,95 °C
2024-08-19 20:14:12,94 °C
2024-08-19 20:14:35,94 °C
2024-08-19 20:15:29,94 °C
2024-08-19 20:15:50,93 °C
2024-08-19 20:15:51,94 °C
2024-08-19 20:15:52,93 °C
2024-08-19 20:17:07,93 °C
2024-08-19 20:17:08,93 °C
2024-08-19 20:17:09,93 °C
2024-08-19 20:17:11,93 °C
2024-08-19 20:17:12,93 °C
2024-08-19 20:17:13,93 °C
2024-08-19 20:17:15,93 °C
2024-08-19 20:17:17,93 °C
2024-08-19 20:17:19,93 °C
2024-08-19 20:17:20,93 °C
2024-08-19 20:17:27,93 °C
2024-08-19 20:17:32,93 °C
2024-08-19 20:17:37,93 °C
2024-08-19 20:17:52,93 °C
2024-08-19 20:17:53,93 °C
2024-08-19 20:17:55,93 °C
2024-08-19 20:18:06,92 °C
2024-08-19 20:18:07,93 °C
2024-08-19 20:18:08,92 °C
2024-08-19 20:19:41,91 °C
2024-08-19 20:19:50,91 °C
2024-08-19 20:19:59,92 °C
2024-08-19 20:20:00,91 °C
2024-08-19 20:20:01,92 °C
2024-08-19 20:20:39,92 °C
2024-08-19 20:20:51,93 °C
2024-08-19 20:20:53,92 °C
2024-08-19 20:20:55,93 °C
2024-08-19 20:20:57,92 °C
2024-08-19 20:20:58,93 °C
2024-08-19 20:21:18,93 °C
2024-08-19 20:21:19,93 °C
2024-08-19 20:21:20,93 °C
2024-08-19 20:21:24,92 °C
2024-08-19 20:21:35,92 °C
2024-08-19 20:22:01,91 °C
2024-08-19 20:22:53,91 °C
2024-08-19 20:22:54,91 °C
2024-08-19 20:22:56,91 °C
2024-08-19 20:22:57,91 °C
2024-08-19 20:23:00,91 °C
2024-08-19 20:23:03,91 °C
2024-08-19 20:23:05,91 °C
2024-08-19 20:23:07,91 °C
2024-08-19 20:23:08,91 °C
2024-08-19 20:23:10,91 °C
2024-08-19 20:23:11,91 °C
2024-08-19 20:23:29,90 °C
2024-08-19 20:25:11,90 °C
2024-08-19 20:25:13,90 °C
2024-08-19 20:25:14,90 °C
2024-08-19 20:25:15,90 °C
2024-08-19 20:25:16,90 °C
2024-08-19 20:25:18,90 °C
2024-08-19 20:25:19,90 °C
2024-08-19 20:25:20,90 °C
2024-08-19 20:25:21,90 °C
2024-08-19 20:25:23,90 °C
2024-08-19 20:25:28,89 °C
2024-08-19 20:25:29,90 °C
2024-08-19 20:25:33,90 °C
2024-08-19 20:25:35,90 °C
2024-08-19 20:25:42,90 °C
2024-08-19 20:26:06,90 °C
2024-08-19 20:26:08,89 °C
2024-08-19 20:26:12,89 °C
2024-08-19 20:26:15,90 °C
2024-08-19 20:26:33,90 °C
2024-08-19 20:26:45,91 °C
2024-08-19 20:26:46,90 °C
2024-08-19 20:26:47,91 °C
2024-08-19 20:27:33,91 °C
2024-08-19 20:29:53,92 °C
2024-08-19 20:30:28,92 °C
2024-08-19 20:30:34,93 °C
2024-08-19 20:31:37,93 °C
2024-08-19 20:32:39,93 °C
2024-08-19 20:33:54,93 °C
2024-08-19 20:34:32,94 °C
2024-08-19 20:34:34,93 °C
2024-08-19 20:34:36,94 °C
2024-08-19 20:34:37,93 °C
2024-08-19 20:34:46,94 °C
2024-08-19 20:34:48,93 °C
2024-08-19 20:34:50,94 °C
2024-08-19 20:34:52,93 °C
2024-08-19 20:34:53,94 °C
2024-08-19 20:35:00,93 °C
2024-08-19 20:35:02,94 °C
2024-08-19 20:35:10,93 °C
2024-08-19 20:35:12,94 °C
2024-08-19 20:35:24,93 °C
2024-08-19 20:35:25,94 °C
2024-08-19 20:36:19,94 °C
2024-08-19 20:37:03,94 °C
2024-08-19 20:37:08,94 °C
2024-08-19 20:37:09,94 °C
2024-08-19 20:37:10,93 °C
2024-08-19 20:37:44,93 °C
2024-08-19 20:37:46,93 °C
2024-08-19 20:37:47,93 °C
2024-08-19 20:37:48,92 °C
2024-08-19 20:37:49,92 °C
2024-08-19 20:37:51,92 °C
2024-08-19 20:37:52,92 °C
